[+] Starting mysql...
Starting MariaDB database server: mysqld . ..
[+] Starting apache
AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.25.0.5. Set the 'ServerName' directive globally to suppress this message
Starting Apache httpd web server: apache2.
==> /var/log/apache2/access.log <==

==> /var/log/apache2/error.log <==
[Tue Apr 07 01:17:50.768987 2026] [mpm_prefork:notice] [pid 291] AH00163: Apache/2.4.25 (Debian) configured -- resuming normal operations
[Tue Apr 07 01:17:50.772416 2026] [core:notice] [pid 291] AH00094: Command line: '/usr/sbin/apache2'

==> /var/log/apache2/other_vhosts_access.log <==

==> /var/log/apache2/access.log <==
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /1999 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /1997 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /1x1 HTTP/1.1" 404 439 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2 HTTP/1.1" 404 437 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /1996 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /20 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /200 HTTP/1.1" 404 439 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2000 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2001 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2003 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2004 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2005 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2007 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2006 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2002 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2008 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2009 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2012 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2010 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2013 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2011 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2014 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /21 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /23 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /24 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /25 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /22 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2257 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /2g HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /3 HTTP/1.1" 404 437 "-" "gobuster/3.8.2"
